classify	group_tcr_asset_amt	age	year_activity_level	vehicle_loss_insured_value	last_quar_deposit_ave_bal	city	group_new_customer_flag	group_asset_level	education_cd	tcr_asset_mon_chg_amt
1	4592.2	30.0	2.0	93900	0.0	3	0	3	0	0.0
1	1.08	0	1.0	0	0.0	21	1	1	0	0.0
1	21379.83	0	1.0	0	0.0	21	1	2	0	643.32
1	1472.0	29.0	2.0	0	0.0	21	0	3	7	0.0
1	2.1	30.0	1.0	0	0.0	21	1	1	0	0.0
1	1669.88	38.0	2.0	132219	0.0	21	0	3	0	0.0
1	0.0	41.0	1.0	0	0.0	21	0	0	0	0.0
1	950.0	26.0	1.0	0	0.0	21	0	0	0	0.0
1	2872.04	22.0	2.0	32000	0.0	8	0	2	0	0.0
1	2.0	0	1.0	0	0.0	21	1	1	0	2.0
1	3692.82	27.0	2.0	100620	0.0	21	0	3	0	0.0
1	3.16	29.0	1.0	0	0.0	21	1	3	0	-82529.61
1	0.39	0	1.0	0	0.0	21	1	1	0	0.0
1	4192.53	40.0	2.0	118000	0.0	9	0	3	0	0.0
1	0.0	61.0	1.0	0	0.0	21	0	0	0	0.0
1	3196.5	27.0	2.0	0	0.0	21	0	3	5	0.0
1	0.0	50.0	1.0	0	0.0	2	0	0	0	0.0
1	104140.4	47.0	1.0	0	0.0	21	0	3	7	0.0
1	0.0	3.0	1.0	0	0.0	2	0	0	0	0.0
1	6194.67	0	1.0	0	0.0	21	1	1	0	5246.78
1	7036.25	33.0	1.0	0	0.0	21	0	2	0	0.0
1	3122.11	26.0	2.0	37332	0.0	21	0	2	0	0.0
1	11221.25	30.0	7.0	0	0.0	21	0	3	6	1.04
1	0.0	0.0	1.0	0	0.0	3	0	0	0	0.0
1	1295.0	51.0	1.0	0	0.0	21	0	0	0	0.0
1	950.0	33.0	1.0	0	0.0	21	0	0	0	0.0
1	1711.51	37.0	2.0	36001	0.0	21	0	2	0	0.0
1	0.34	0	1.0	0	0.0	21	1	1	0	0.34
1	511.13	22.0	1.0	0	511.13	2	0	1	0	477.8
1	3054.59	48.0	2.0	115000	0.0	21	0	3	0	0.0
1	2765.85	36.0	2.0	84900	0.0	21	0	3	0	0.0
1	100.0	58.0	1.0	0	0.0	21	0	0	0	0.0
1	11447.65	28.0	4.0	0	0.0	15	0	3	5	3653.94
1	1008.87	0	2.0	0	0.0	21	1	1	0	7.09
1	0.0	47.0	1.0	0	0.0	21	0	0	0	0.0
1	5.0	1.0	1.0	0	0.0	21	0	0	0	0.0
1	5742.24	40.0	2.0	137800	0.0	21	0	3	0	0.0
1	3426.84	34.0	2.0	68310	0.0	21	0	2	0	0.0
1	0.0	7.0	1.0	0	0.0	21	0	0	0	0.0
1	5342.41	32.0	3.0	65000	0.0	21	0	2	0	0.0
1	1510.9	25.0	3.0	0	0.0	21	0	3	5	1006.4
1	7310.28	43.0	2.0	144099	0.0	10	0	3	0	0.0
1	500.24	0	1.0	0	0.0	21	1	1	0	500.24
1	0.0	27.0	1.0	0	0.0	21	1	0	0	0.0
1	7239.35	25.0	2.0	0	0.0	20	0	3	6	0.0
1	2.99	32.0	1.0	0	0.0	21	1	0	0	2.99
1	3093.63	29.0	2.0	47768	0.0	14	1	2	0	3093.63
1	0.18	0	1.0	0	0.0	21	1	1	0	0.18
1	2579.49	25.0	1.0	0	0.0	21	0	3	4	0.0
1	855.0	26.0	1.0	0	0.0	21	1	0	0	855.0
1	1.16	0	1.0	0	0.0	21	1	0	0	1.16
1	0.0	65.0	1.0	0	0.0	21	1	0	0	0.0
1	0.0	9.0	1.0	0	0.0	21	1	0	0	0.0
1	4343.63	24.0	2.0	97572	0.0	21	1	3	0	4343.63
1	6663.21	34.0	1.0	400000	0.0	21	0	4	5	0.0
1	134860.18	38.0	0.0	291100	0.0	8	0	4	5	0.0
1	68574.6	46.0	0.0	41999	6018.6	21	0	4	0	3748.93
1	4655963.9	48.0	10.0	350000	60290.28	21	0	5	6	7843.9
1	120911.71	47.0	1.0	103100	6492.11	21	0	4	1	6499.01
1	3352.63	50.0	0.0	140900	0.0	7	0	4	0	0.0
1	338892.89	40.0	2.0	245099	212309.6	7	0	5	4	-1639.64
1	448.66	49.0	0.0	0	425.76	8	0	4	6	-26.75
1	665.0	47.0	0.0	105300	0.0	3	0	0	0	0.0
1	5342.75	53.0	0.0	448600	0.0	3	0	4	0	0.0
1	2270.23	49.0	0.0	180000	0.0	8	0	3	0	0.0
1	511884.17	42.0	10.0	200000	21226.58	8	0	4	6	20935.76
1	79833.9	52.0	1.0	0	0.0	21	0	4	5	-5512.2
1	4618.3	36.0	1.0	102800	0.0	3	0	2	0	0.0
1	19307.22	47.0	1.0	180800	2686.72	21	0	4	0	1860.72
1	6517.04	46.0	1.0	187460	0.0	17	0	3	4	0.0
1	770.0	47.0	1.0	33000	0.0	21	0	0	0	770.0
1	4746.82	47.0	0.0	147400	0.0	2	0	3	5	0.0
1	311168.06	34.0	0.0	394700	0.0	21	0	3	5	0.0
1	9166.83	36.0	5.0	0	541.45	8	0	3	5	1012.56
1	10269.0	40.0	0.0	0	0.0	21	0	2	8	0.0
1	3702.68	38.0	1.0	101680	0.0	20	0	3	0	0.0
1	9273.58	32.0	6.0	0	338.48	21	0	2	0	1008.04
1	71746.97	29.0	0.0	0	0.0	2	0	2	0	1599.43
1	3514.57	39.0	0.0	105000	0.0	21	0	3	0	0.0
1	0.32	27.0	0.0	0	0.32	8	0	2	4	0.06
1	28298.4	28.0	0.0	0	0.0	7	0	3	5	0.0
1	770.0	34.0	0.0	93800	0.0	10	0	0	0	0.0
1	1295.0	33.0	0.0	63500	0.0	21	0	0	0	0.0
1	0.0	42.0	0.0	0	0.0	8	0	2	6	0.0
1	4210.84	50.0	2.0	115500	0.0	2	0	3	0	0.0
1	77509.11	32.0	2.0	303550	0.0	8	0	4	5	0.0
1	17727.32	47.0	0.0	0	0.0	3	0	2	5	-205.74
1	15334.11	30.0	4.0	0	285.55	21	0	3	4	-166.34
1	4604.01	41.0	2.0	110025	0.0	21	0	3	0	0.0
1	6960.0	35.0	5.0	132300	0.0	21	0	3	0	0.0
1	4860.85	47.0	2.0	144863.4	0.0	21	0	3	0	4860.85
1	3543.84	46.0	2.0	49800	0.0	21	0	2	0	0.0
1	1180206.31	38.0	0.0	0	0.61	21	0	4	8	18000.0
1	53385.61	37.0	0.0	0	3236.38	10	0	4	7	633.67
1	118499.25	38.0	0.0	0	2054.17	18	0	3	5	8290.85
1	36736.15	44.0	6.0	122800	0.0	21	0	4	0	6051.01
1	665.0	35.0	1.0	0	0.0	21	0	0	0	0.0
1	62406.68	52.0	2.0	0	0.0	21	0	4	0	2511.5
1	70517.22	34.0	4.0	124800	0.0	16	0	4	0	2013.0
1	122122.65	37.0	3.0	0	0.0	1	0	4	5	0.0
1	3762.29	32.0	3.0	100100	0.0	21	0	3	0	34.56
1	6.84	25.0	6.0	0	6.49	21	0	3	0	-10.42
1	2703.08	32.0	4.0	0	0.0	21	0	3	0	0.0
1	3757.48	44.0	2.0	124600	0.0	2	0	3	0	0.0
1	2056.55	39.0	0.0	36900	0.0	12	0	2	0	0.0
1	2646.29	60.0	2.0	40000	0.0	21	0	2	0	0.0
1	51741.64	33.0	9.0	0	1624.53	8	0	4	4	116.2
1	121313.48	32.0	1.0	0	4.65	13	0	3	6	8100.27
1	3937.59	25.0	2.0	35504	0.0	18	0	2	0	2132.59
1	1244.48	31.0	1.0	0	456.27	3	0	3	0	-30112.01
1	15701.55	37.0	0.0	0	0.0	21	0	3	6	0.0
1	189278.13	32.0	5.0	80190	0.0	21	0	4	5	-78752.63
1	46738.7	39.0	4.0	42900	0.0	21	0	2	4	0.0
1	0.0	25.0	0.0	0	0.0	1	0	2	5	0.0
1	34651.0	29.0	2.0	0	0.0	21	0	2	0	0.0
1	2073.28	24.0	1.0	0	695.28	8	0	2	5	-2689.1
1	3860.8	31.0	1.0	73800	0.0	21	0	2	0	0.0
1	1411.25	25.0	2.0	0	4.25	21	0	2	5	-7.14
1	6388.15	34.0	2.0	113800	0.0	21	0	3	0	6388.15
1	6006.57	30.0	2.0	169800	0.0	20	0	3	0	0.0
1	32527.7	33.0	1.0	0	0.0	21	0	3	7	0.0
1	665.0	30.0	0.0	0	0.0	21	0	0	0	0.0
1	4091.12	36.0	0.0	87120	0.0	21	0	4	0	0.0
1	1976.56	33.0	2.0	80721	0.0	21	0	2	0	0.0
1	0.0	56.0	1.0	0	0.0	21	0	0	0	0.0
1	8137.83	46.0	0.0	559900	0.0	1	0	4	0	0.0
1	55576.19	32.0	4.0	115300	4657.76	8	0	5	5	7033.95
1	3858.65	39.0	1.0	105200	0.0	21	0	3	0	0.0
1	2156.0	46.0	2.0	76954	0.0	14	0	2	0	0.0
1	28197.67	26.0	2.0	0	28197.67	11	0	3	0	2910.64
1	3669.26	32.0	0.0	31924	0.0	17	0	2	0	0.0
1	950.0	38.0	0.0	0	0.0	21	0	0	0	0.0
1	10734.92	33.0	10.0	0	1725.97	11	0	3	0	1643.95
1	50287.39	34.0	4.0	0	0.0	7	0	4	7	7787.5
1	1761.83	22.0	1.0	38900	0.0	10	0	2	0	0.0
1	15000.0	31.0	0.0	101070	0.0	21	0	3	0	0.0
1	27780.75	27.0	6.0	0	6015.06	8	0	4	5	3618.35
1	855.0	45.0	1.0	0	0.0	11	0	2	5	0.0
1	3206.81	29.0	0.0	63720	0.0	8	0	2	0	0.0
1	32275.68	31.0	6.0	0	1238.78	21	0	4	5	3570.69
1	16609.93	42.0	4.0	0	0.0	21	0	4	0	0.0
1	60612.47	33.0	4.0	0	21596.94	8	0	4	7	6590.86
1	760.0	36.0	1.0	0	0.0	21	0	0	0	760.0
1	120.0	26.0	0.0	0	0.0	21	0	0	1	0.0
1	0.0	3.0	1.0	0	0.0	3	0	0	10	0.0
1	880.0	29.0	0.0	0	0.0	11	0	2	0	0.0
1	0.0	26.0	0.0	0	0.0	1	0	2	5	0.0
1	40536.43	33.0	3.0	0	5559.21	2	0	3	0	2754.83
1	29361.34	32.0	9.0	59440	1402.37	21	0	4	5	1121.39
1	3267.75	39.0	2.0	35800	0.0	21	0	2	0	0.0
1	0.0	1.0	0.0	0	0.0	1	0	0	0	0.0
1	3121.13	29.0	0.0	59660	0.0	21	0	2	0	0.0
1	62416.24	27.0	10.0	123101	3830.36	18	0	3	5	4962.07
1	0.0	25.0	2.0	0	0.0	1	0	2	5	0.0
1	2495.87	33.0	0.0	211400	0.0	17	0	4	0	0.0
1	6720.93	33.0	7.0	35000	0.0	14	0	4	5	88.41
1	158986.69	31.0	9.0	0	11023.01	21	0	4	0	-4138.53
1	34738.56	0	0.0	0	0.0	21	1	3	0	506.5
1	21412.44	26.0	1.0	0	0.0	21	1	2	0	13398.71
1	2.0	0	0.0	0	0.0	21	1	1	0	0.0
1	18.09	40.0	0.0	0	0.0	21	1	1	0	0.01
1	7.83	0	0.0	0	0.0	21	1	1	0	0.0
1	116900.12	35.0	5.0	0	1337.27	8	0	4	4	-2593.27
1	25.68	0	0.0	0	0.0	21	1	1	0	0.05
1	2582.68	35.0	0.0	36000	0.0	21	0	2	0	0.0
1	12095.31	24.0	6.0	53129	1508.32	21	0	3	0	-647.99
1	3229.34	25.0	0.0	0	0.0	21	0	2	4	0.0
1	0.17	0	1.0	0	0.0	21	1	1	0	0.16
1	0.05	0	1.0	0	0.0	21	1	1	0	0.0
1	950.0	54.0	0.0	0	0.0	21	0	0	0	0.0
1	2.98	0	1.0	0	0.0	21	1	1	0	-34.5
1	4867.69	29.0	4.0	121900	0.0	17	0	3	0	0.0
1	9195.88	27.0	7.0	0	0.0	15	0	3	4	0.0
1	2227.52	45.0	0.0	71668	0.0	17	0	2	0	-108.42
1	0.01	0	1.0	0	0.0	21	1	1	0	0.0
1	100.0	17.0	1.0	0	0.0	21	0	0	0	0.0
1	665.0	61.0	1.0	0	0.0	21	0	0	0	0.0
1	196.12	0	1.0	0	0.0	21	1	1	0	-2487.34
1	5927.91	51.0	2.0	212000	0.0	21	0	4	0	0.0
1	0.0	2.0	2.0	0	0.0	7	0	0	10	0.0
1	2193.56	26.0	3.0	23840	0.0	21	0	1	0	0.0
1	950.0	50.0	1.0	0	0.0	11	0	0	0	0.0
1	5883.35	43.0	2.0	195330	0.0	21	0	3	0	0.0
1	3638.6	27.0	1.0	72000	0.0	21	0	2	0	0.0
1	760.0	50.0	1.0	0	0.0	11	0	0	0	0.0
1	12804.94	35.0	8.0	0	0.0	21	0	3	7	2276.0
1	0.17	0	1.0	0	0.0	21	1	1	0	0.0
1	2902.01	34.0	2.0	0	0.0	21	0	0	0	0.0
1	308.84	0	1.0	0	0.0	21	1	1	0	0.64
1	2816.74	43.0	3.0	59800	0.0	21	0	2	0	0.0
1	4910.32	41.0	2.0	161800	0.0	21	0	3	0	0.0
1	4082.57	27.0	1.0	73300	0.0	21	0	2	0	0.0
1	3147.08	36.0	2.0	32000	0.0	15	0	2	0	0.0
1	7000.0	23.0	2.0	0	0.0	21	0	3	4	0.0
1	0.2	0	1.0	0	0.0	21	1	1	0	0.0
1	0.69	0	1.0	0	0.0	21	1	1	0	-19.98
1	5488.09	25.0	2.0	0	0.0	21	0	3	0	0.0
1	10.0	0	1.0	0	0.0	21	1	1	0	10.0
1	0.0	0.0	1.0	0	0.0	21	0	0	0	0.0
1	0.3	35.0	1.0	0	0.0	21	1	1	0	0.0
1	1460.0	28.0	1.0	0	0.0	21	0	0	0	0.0
1	75.06	0	1.0	0	0.0	21	1	1	0	-26.53
1	0.18	0	1.0	0	0.0	21	1	1	0	0.18
1	3145.16	45.0	2.0	43800	0.0	20	0	2	0	0.0
1	1.5	0	1.0	0	0.0	21	1	1	0	0.0
1	3593.73	21.0	2.0	0	0.0	12	0	2	6	0.0
1	2078.62	27.0	2.0	20648	0.0	21	0	1	0	0.0
1	1009.72	0	1.0	0	0.0	21	1	1	0	807.11
1	6004.94	24.0	3.0	0	0.0	13	0	2	7	0.0
1	3032.04	26.0	1.0	32406	0.0	3	0	2	0	0.0
1	950.0	44.0	1.0	0	0.0	11	0	0	0	0.0
1	950.0	42.0	1.0	0	0.0	21	0	0	0	0.0
1	760.0	32.0	1.0	0	0.0	12	0	0	0	0.0
1	5675.86	27.0	1.0	0	0.0	21	0	3	5	0.0
1	234.95	38.0	1.0	7960	0.0	21	0	1	0	0.0
1	0.0	49.0	1.0	0	0.0	21	0	0	0	0.0
1	4866.5	25.0	2.0	167000	0.0	9	0	3	0	0.0
1	880.0	30.0	1.0	0	0.0	21	0	0	0	0.0
1	0.0	5.0	1.0	0	0.0	17	0	0	0	0.0
1	0.0	68.0	1.0	0	0.0	7	0	0	0	0.0
1	1718.76	57.0	2.0	75510	0.0	4	0	2	0	0.0
1	0.01	26.0	1.0	0	0.0	21	0	1	0	-6.56
1	5028.02	0	1.0	0	0.0	21	1	2	0	-4994.07
1	300.28	0	1.0	0	0.0	21	1	1	0	300.28
1	0.0	32.0	1.0	0	0.0	21	1	0	0	0.0
1	0.9	0	1.0	0	0.0	21	1	1	0	0.9
1	4206.64	36.0	2.0	138045	0.0	11	1	3	0	4206.64
1	2948.13	28.0	2.0	51189	0.0	2	1	2	0	2948.13
1	0.0	60.0	1.0	0	0.0	21	1	0	0	0.0
1	2820.59	51.0	1.0	24000	0.0	21	1	1	0	2820.59
1	990.0	47.0	1.0	0	0.0	11	0	0	0	990.0
1	10.16	0	1.0	0	0.0	21	1	1	0	10.16
1	5136.94	29.0	1.0	0	0.0	8	0	3	6	5136.94
1	0.03	0	1.0	0	0.0	21	1	1	0	0.03
1	3369.24	37.0	2.0	68394.4	0.0	21	1	2	0	3369.24
1	6358.57	25.0	1.0	0	0.0	3	0	4	5	6358.57
1	5207.38	36.0	1.0	0	0.0	21	1	3	8	5207.38
1	9222.0	37.0	1.0	0	0.0	10	0	2	5	0.0
1	85505.0	47.0	1.0	0	0.0	21	0	3	4	0.0
1	34017.0	46.0	0.0	0	0.0	21	0	2	5	0.0
1	68619.8	53.0	0.0	0	0.0	17	0	3	0	0.0
1	61446.93	34.0	5.0	44290	5.76	21	0	4	7	2369.6
1	40000.0	60.0	0.0	260300	0.0	21	0	2	7	0.0
1	2351.77	46.0	0.0	890000	0.0	21	0	5	4	-2.65
1	2390.1	36.0	0.0	92200	0.0	21	0	2	0	0.0
1	136039.95	50.0	4.0	0	0.0	21	0	4	7	1.64
1	17854.26	51.0	2.0	54800	0.0	8	0	3	8	0.0
1	86574.2	46.0	0.0	180000	0.0	8	0	4	4	-3081.27
1	4029.09	39.0	1.0	130000	0.0	21	0	2	0	0.0
1	24935.09	51.0	0.0	100100	0.0	8	0	4	0	374.19
1	63643.76	37.0	1.0	179360	1891.65	8	0	5	4	229.79
1	665.0	48.0	0.0	0	0.0	19	0	0	0	0.0
1	440942.9	42.0	5.0	0	533.9	12	0	5	5	5983.88
1	159763.25	31.0	0.0	0	47584.31	7	0	3	4	33660.46
1	665.0	42.0	0.0	80000	0.0	21	0	0	0	0.0
1	100.0	41.0	1.0	81800	0.0	21	0	0	0	0.0
1	139459.25	45.0	0.0	673200	23693.11	8	0	5	0	178.55
1	0.26	30.0	1.0	0	0.26	3	0	2	0	0.0
1	1100.0	40.0	1.0	128000	0.0	21	0	0	0	0.0
1	3799.0	46.0	0.0	102510	0.0	10	0	3	0	0.0
1	18391.73	50.0	3.0	237049	0.0	21	0	4	0	5239.73
1	770.0	35.0	0.0	0	0.0	21	0	2	0	0.0
1	3570.78	40.0	2.0	85600	0.0	21	0	2	0	0.0
1	5363.82	38.0	1.0	195330	0.0	3	0	3	0	0.0
1	2336.72	40.0	2.0	110000	0.0	21	0	2	0	0.0
1	11299.07	31.0	0.0	0	0.0	21	0	2	4	-1740.43
1	3667.31	36.0	0.0	110520	2.15	6	0	3	3	0.0
1	19061.7	31.0	0.0	0	0.0	1	0	2	8	0.0
1	4406.67	30.0	2.0	109530	0.0	21	0	3	0	0.0
1	2204.23	41.0	0.0	116100	0.0	21	0	2	0	0.0
1	855.0	51.0	1.0	132120	0.0	3	0	0	0	0.0
1	106746.41	32.0	1.0	124800	5488.42	3	0	5	5	154.38
1	15529.0	58.0	0.0	123500	0.0	21	0	1	0	293.0
1	0.0	29.0	0.0	0	0.0	3	0	0	0	0.0
1	147921.56	32.0	9.0	0	5765.18	1	0	5	4	2526.97
1	3992.0	26.0	5.0	0	0.0	21	0	3	0	0.0
1	56000.0	46.0	2.0	0	0.0	21	0	4	8	0.0
1	4016.0	47.0	1.0	0	0.0	21	0	0	0	0.0
1	2250.51	33.0	0.0	124800	0.0	1	0	3	0	0.0
1	3795.11	43.0	2.0	36853	0.0	21	0	2	0	0.0
1	33391.58	36.0	8.0	0	0.0	14	0	3	0	121.86
1	372825.38	45.0	6.0	0	1750.75	9	0	4	6	5408.96
1	855.0	43.0	0.0	0	0.0	21	0	0	0	0.0
1	3136.0	49.0	0.0	140000	0.0	21	0	0	0	0.0
1	7237.95	38.0	0.0	369000	0.0	1	0	4	2	0.0
1	4239.57	37.0	2.0	93800	0.0	21	0	3	0	0.0
1	3662.64	46.0	0.0	140200	0.0	8	0	3	0	0.0
1	0.0	38.0	0.0	91296	0.0	21	0	0	0	0.0
1	7732.09	44.0	0.0	30000	0.0	15	0	2	5	0.0
1	5253.0	46.0	4.0	174900	0.0	21	0	3	0	0.0
1	1320.06	50.0	0.0	129800	0.0	21	0	2	0	0.0
1	3135.33	44.0	0.0	128800	0.0	20	0	2	0	0.0
1	43867.96	36.0	1.0	0	0.0	21	0	4	7	0.0
1	770.0	33.0	0.0	0	0.0	21	0	0	0	0.0
1	698.68	36.0	2.0	0	698.68	12	0	1	0	331.91
1	3400.0	55.0	0.0	118900	0.0	13	0	3	0	0.0
1	3347.07	42.0	2.0	164800	0.0	1	0	3	0	0.0
1	665.0	50.0	0.0	109800	0.0	3	0	0	0	-4082.44
1	2060.0	35.0	0.0	78000	0.0	11	0	2	0	0.0
1	3206.43	48.0	1.0	56900	0.0	21	0	2	0	-279.8
1	12297.82	31.0	4.0	0	1923.29	11	0	3	0	-88.14
1	28550.06	43.0	2.0	98100	0.0	2	0	3	0	0.0
1	291258.68	54.0	6.0	0	10921.39	21	0	4	7	1105.81
1	25527.0	38.0	0.0	0	0.0	21	0	3	5	0.0
1	41071.72	27.0	2.0	0	2731.84	8	0	4	0	-1294.57
1	10282.84	34.0	0.0	139320	0.0	4	0	4	5	0.23
1	11774.08	28.0	10.0	0	1767.58	21	0	3	0	2558.1
1	3875.51	39.0	2.0	49900	0.0	21	0	2	0	3875.51
1	5390.95	27.0	0.0	153955	0.0	18	0	3	0	0.0
1	40524.0	30.0	0.0	65100	0.0	12	0	4	0	0.0
1	2953.74	50.0	4.0	0	492.07	21	0	2	7	2714.61
1	950.0	43.0	0.0	0	0.0	21	0	0	0	0.0
1	136266.08	29.0	6.0	90300	970.72	14	0	4	4	-4585.81
1	0.0	41.0	0.0	0	0.0	7	0	2	5	0.0
1	3951.0	46.0	3.0	120300	0.0	9	0	4	0	0.0
1	26491.97	29.0	12.0	285500	1217.9	2	0	4	0	6891.42
1	9135.56	26.0	0.0	49900	0.0	21	0	3	0	0.0
1	0.0	26.0	0.0	0	0.0	7	0	0	5	0.0
1	37517.79	31.0	0.0	150000	343.96	21	0	4	0	-4128.73
1	242112.58	42.0	8.0	115110	0.0	21	0	4	0	14521.55
1	665.0	47.0	1.0	0	0.0	19	0	0	0	0.0
1	49918.34	32.0	0.0	0	625.73	21	0	3	0	-2.95
1	9764.57	25.0	6.0	0	1567.07	12	0	3	0	4597.2
1	90192.15	25.0	2.0	0	88720.15	8	0	4	0	32665.6
1	15852.06	26.0	6.0	0	823.54	11	0	3	0	5759.52
1	7850.0	45.0	0.0	191900	0.0	10	0	3	0	-3017.19
1	7653.58	32.0	5.0	0	35.7	21	0	3	4	7653.58
1	0.0	44.0	0.0	0	0.0	21	0	0	0	0.0
1	8031.46	41.0	1.0	279800	0.0	21	0	4	0	-509.89
1	2024.68	39.0	0.0	183800	0.0	21	0	3	0	0.0
1	2014.18	41.0	0.0	114800	0.0	21	0	3	0	0.0
1	4811.69	26.0	4.0	0	898.04	21	0	4	6	-476.39
1	665.0	39.0	1.0	0	0.0	21	0	0	0	0.0
1	46858.77	33.0	2.0	0	0.0	11	0	4	7	0.0
1	990.0	51.0	0.0	0	0.0	21	0	0	0	0.0
1	3804.43	32.0	2.0	53842.4	0.0	21	0	2	0	0.0
1	34563.12	47.0	2.0	98000	320.5	21	0	4	0	-80.76
1	6669.59	28.0	0.0	0	557.08	8	0	3	4	-94.87
1	1972.35	35.0	0.0	114800	0.0	15	0	3	0	-2.88
1	150618.96	38.0	0.0	75000	811.29	21	0	4	5	-158.74
1	51863.07	42.0	3.0	44900	13318.68	1	0	4	5	8446.14
1	855.0	27.0	0.0	97110	0.0	21	0	0	0	0.0
1	0.0	33.0	0.0	0	0.0	21	0	2	5	-880.0
1	8758.26	28.0	4.0	0	27.72	21	0	3	6	-0.61
1	17024.52	26.0	6.0	0	302.84	19	0	3	5	249.56
1	990.0	35.0	0.0	33800	0.0	8	0	0	0	0.0
1	760.0	36.0	0.0	0	0.0	21	0	0	0	0.0
1	3261.4	32.0	0.0	54500	0.0	19	0	2	0	0.0
1	15756.62	40.0	1.0	0	0.0	12	0	3	7	0.0
1	3504.54	27.0	0.0	65000	110.4	21	0	2	0	0.02
1	21494.53	27.0	0.0	0	19616.4	7	0	2	0	-3231.95
1	5320.0	46.0	0.0	156800	0.0	21	0	3	0	0.0
1	6784.83	33.0	0.0	250000	0.0	21	0	4	0	0.0
1	950.0	26.0	0.0	0	0.0	10	0	0	0	0.0
1	2340.69	55.0	0.0	56000	0.0	20	0	2	0	0.0
1	3106.02	32.0	5.0	68900	0.0	21	0	2	0	0.0
1	0.24	0	0.0	0	0.0	21	1	1	0	0.0
1	2.38	0	1.0	0	0.0	21	1	1	0	2.18
1	2.7	0	0.0	0	0.0	21	1	1	0	0.0
1	1116.62	0	0.0	0	0.0	21	1	1	0	32.28
1	2.0	0	0.0	0	0.0	21	1	1	0	0.0
1	40101.68	28.0	4.0	0	145.13	6	0	4	5	6160.21
1	5000.0	26.0	3.0	0	0.0	5	0	2	7	0.0
1	189037.48	0	0.0	0	0.0	21	1	1	0	189011.94
1	18879.46	39.0	8.0	0	325.51	14	0	3	0	9.58
1	5378.83	26.0	4.0	0	658.58	3	0	3	0	409.54
1	2.0	0	0.0	0	0.0	21	1	1	0	0.0
1	0.0	28.0	0.0	60800	0.0	21	0	2	0	-3916.01
1	62.51	0	1.0	0	0.0	21	1	1	0	51.23
1	10.12	0	1.0	0	0.0	21	1	1	0	0.0
1	1097.4	0	1.0	0	0.0	21	1	1	0	5.71
1	12134.98	0	1.0	0	0.0	21	1	2	0	-2574.03
1	2.76	0	1.0	0	0.0	21	1	1	0	0.18
1	0.54	0	1.0	0	0.0	21	1	1	0	0.0
1	3673.23	51.0	3.0	49800	0.0	20	0	2	0	0.0
1	3006.96	37.0	2.0	17723.2	0.0	12	0	1	0	0.0
1	2.22	0	1.0	0	0.0	21	1	1	0	0.72
1	0.0	4.0	1.0	0	0.0	21	0	0	0	0.0
1	13.03	27.0	1.0	0	0.0	21	1	1	0	0.23
1	6.19	0	1.0	0	0.0	21	1	1	0	0.16
1	8.25	0	1.0	0	0.0	21	1	1	0	6.88
1	0.2	0	1.0	0	0.0	21	1	1	0	0.0
1	6961.6	31.0	2.0	159900	0.0	21	0	3	0	0.0
1	1.1	0	1.0	0	0.0	21	1	1	0	0.0
1	76.29	0	1.0	0	0.0	21	1	1	0	8.39
1	4621.83	0	1.0	0	0.0	21	1	3	0	-7267.85
1	7535.5	0	1.0	0	0.0	21	1	2	0	15.45
1	0.06	0	1.0	0	0.0	21	1	1	0	0.0
1	4248.02	37.0	1.0	51110	0.0	8	0	2	0	0.0
1	2198.04	44.0	3.0	108674	0.0	21	0	3	0	0.0
1	4988.8	44.0	2.0	100000	0.0	21	0	3	0	0.0
1	1.0	0	1.0	0	0.0	21	1	1	0	0.0
1	0.2	0	1.0	0	0.0	21	1	1	0	0.0
1	0.13	0	1.0	0	0.0	21	1	1	0	0.0
1	0.0	62.0	0.0	0	0.0	2	0	0	0	0.0
1	4151.0	30.0	2.0	200685	0.0	3	0	4	0	0.0
1	25.69	27.0	1.0	0	0.0	21	1	1	0	0.0
1	5.2	0	1.0	0	0.0	21	1	1	0	2.0
1	0.0	47.0	1.0	0	0.0	2	0	0	0	0.0
1	7624.7	0	1.0	0	0.0	21	1	2	0	-4398.03
1	1304.04	0	1.0	0	0.0	21	1	1	0	803.74
1	2968.7	46.0	2.0	39000	0.0	21	0	2	0	0.0
1	880.0	45.0	1.0	0	0.0	11	0	0	0	0.0
1	17.5	0	1.0	0	0.0	21	1	1	0	0.01
1	1681.99	40.0	2.0	86735	0.0	21	0	3	0	0.0
1	0.0	10.0	1.0	0	0.0	21	0	0	0	0.0
1	3914.93	29.0	3.0	58655	0.0	21	0	2	0	0.0
1	1.06	0	1.0	0	0.0	21	1	0	0	1.06
1	2235.1	56.0	2.0	41700	0.0	21	0	2	0	0.0
1	0.0	37.0	1.0	0	0.0	21	0	0	0	0.0
1	34.11	0	1.0	0	0.0	21	1	1	0	-4997.11
1	950.0	28.0	1.0	0	0.0	21	0	0	0	0.0
1	1.6	24.0	2.0	0	0.0	21	0	0	0	0.0
1	6415.78	23.0	4.0	0	0.0	21	0	3	7	0.0
1	5063.07	28.0	2.0	0	0.0	11	0	3	5	0.0
1	0.0	3.0	2.0	0	0.0	21	0	0	0	0.0
1	2299.75	55.0	2.0	71999	0.0	4	0	2	0	0.0
1	0.2	0	1.0	0	0.0	21	1	1	0	0.0
1	0.0	5.0	1.0	0	0.0	21	0	0	0	0.0
